13,CPLEX Default,lunghezza crescente,score somma crescente,score medio crescente,lunghezza crescente duplicati in cima,score somma crescente duplicati in cima,score medio crescente duplicati in cima,lunghezza decrescente,score somma decrescente,score medio decrescente,lunghezza decrescente duplicati in cima,score somma decrescente duplicati in cima,score medio decrescente duplicati in cima
../Dataset/ReducedLP/scpnre3_reduced.lp,6.936071000000001,15.204189999999999,10.649825,17.47842,9.948108,9.979755,10.004607,25.679819000000002,8.511645,7.122482000000001,23.315317999999998,23.336202,23.383166
../Dataset/ReducedLP/scpnre3_reduced.lp,15.399603,8.564126,11.581767,12.302665,9.777581,9.794333,9.783805000000001,8.826253,11.979967,7.3161179999999995,11.428972,11.464817,11.442862
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7816600000000005,15.314901999999998,13.835336999999999,7.964349,9.29244,9.316038,9.31632,26.99035,30.405074,11.844778,20.244089000000002,20.277504,20.288663
../Dataset/ReducedLP/scpnre3_reduced.lp,22.868883,17.962167,7.029807000000001,7.084855999999999,6.385701,6.434051,6.409822,21.777745,17.713127,7.303397,7.533639,7.562682000000001,7.566872999999999
../Dataset/ReducedLP/scpnre3_reduced.lp,7.489484,8.667479,8.507415,25.539461,8.317707,8.348733,8.331793,6.651279,19.518039,7.985937,12.297941,6.405308,6.374568
../Dataset/ReducedLP/scpnre4_reduced.lp,13.119596,14.894882,26.535957,13.820835,16.924035999999997,17.005463,16.941888,45.36979,17.430066,28.884138,29.889035999999997,57.872011,29.910792999999998
../Dataset/ReducedLP/scpnre4_reduced.lp,12.467913,31.951833,31.071901,20.773759,13.466629999999999,13.485648000000001,13.506848999999999,29.588103999999998,32.839631,17.017922,25.45381,25.466863,25.458426
../Dataset/ReducedLP/scpnre4_reduced.lp,63.41135300000001,24.315639,19.910226,36.804695,31.986684000000004,31.998088,32.041993,26.491191999999998,40.598884999999996,48.895179999999996,34.576879,34.555307,34.561477000000004
../Dataset/ReducedLP/scpnre4_reduced.lp,19.52332,28.838364000000002,27.157595,24.350725,13.097955,13.175535,13.139920000000002,52.317296,21.192785999999998,14.899191,32.686847,32.587635999999996,32.58052
../Dataset/ReducedLP/scpnre4_reduced.lp,13.51836,28.642695,21.676688000000002,28.661741999999997,44.740648,44.749981,44.821743,34.118109000000004,25.981767,45.152322,26.483839,26.532815999999997,26.499531
../Dataset/ReducedLP/scpnre4_reduced.lp,19.567059,30.82297,16.164710999999997,27.719225,42.356643,42.281624,42.359442,14.838864000000001,32.367823,22.452202,27.008344,27.040894,27.049614000000002
../Dataset/ReducedLP/scpnre4_reduced.lp,38.84329,29.653954,25.506256,32.306487,15.332277,15.347169000000001,15.357073999999999,14.312921,55.939478,26.822971999999996,32.638782,32.731768,32.682938
../Dataset/ReducedLP/scpnre4_reduced.lp,36.129569,43.314583,17.748256,15.886409,43.246361,43.239657,43.174519000000004,39.951370000000004,40.089220000000005,38.66482,27.726367,27.798545,27.855171000000002
../Dataset/ReducedLP/scpnre4_reduced.lp,33.054248,32.387399,21.388182999999998,28.890242999999998,18.845697,18.879912,18.840799,43.102757000000004,28.784451,15.903099,24.024697,24.08773,24.073414
../Dataset/ReducedLP/scpnre4_reduced.lp,15.138562,29.654026,32.673361,28.039534000000003,23.049141,23.127864000000002,23.156905,18.658352,43.158120000000004,15.995128,34.226224,34.265589,34.299283
../Dataset/ReducedLP/scpnre5_reduced.lp,4.703101,5.467062,4.979405,4.630262999999999,4.703018,4.730363,4.7352300000000005,4.591069999999999,5.0380720000000005,4.840223,4.521932,4.5686230000000005,4.547504
../Dataset/ReducedLP/scpnre5_reduced.lp,4.651795,4.8690620000000004,4.917148,4.719866000000001,4.631949,4.660444999999999,4.661644,4.699679,4.96959,4.638721,4.6544099999999995,4.712637,4.684558999999999
../Dataset/ReducedLP/scpnre5_reduced.lp,8.652246,4.84663,4.410505000000001,4.781546,4.670691000000001,4.700614,4.727567,4.5264940000000005,4.696785,4.8868540000000005,4.569033999999999,4.631771,4.603321
../Dataset/ReducedLP/scpnre5_reduced.lp,4.901354,5.005718,5.2805480000000005,5.472665,5.144693,5.171583,5.186216,5.059401,4.967308,5.007293,4.775599,4.80376,4.797689
../Dataset/ReducedLP/scpnre5_reduced.lp,4.54366,5.267487,5.324069000000001,4.869431,5.050578,5.070446,5.061782,5.199731,4.503358,5.197661,5.038239,5.061897,5.085769
../Dataset/ReducedLP/scpnre5_reduced.lp,5.036258,4.947494,4.99109,5.5093559999999995,4.7109760000000005,4.774943,4.749286,5.585236,5.215513,5.0648599999999995,4.890787,4.92743,4.928083999999999
../Dataset/ReducedLP/scpnre5_reduced.lp,5.2389199999999985,5.600059,4.838641,5.078834,5.067101,5.059993,5.065467,4.984451,5.368036,5.106975,5.0132129999999995,5.038068,5.03304
../Dataset/ReducedLP/scpnre5_reduced.lp,4.6438190000000015,4.81195,5.335075,5.464966,5.067868,5.0948519999999995,5.101207,5.357189,5.565827,4.932192,4.755584,4.788053,4.782496
../Dataset/ReducedLP/scpnre5_reduced.lp,4.454948,4.704124,4.844597,4.6117919999999994,4.718165,4.736241000000001,4.730887999999999,4.837999,4.9752220000000005,4.853737000000001,4.585856,4.62062,4.620611
../Dataset/ReducedLP/scpnre5_reduced.lp,4.558058,4.927293,5.692698,4.391622,4.999798999999999,5.040496,5.036909,5.146072,5.09786,5.177128,9.923696000000001,5.166855,5.165312999999999
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.745329,14.685795,12.544331,14.794162,11.682978,13.579517999999998,14.000938,14.659654000000002,14.095953,12.66823,15.235417000000002,13.753067999999999,12.666317999999999
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.256882,11.197044,13.113802,12.388564,10.984527,12.132775,12.500100999999999,18.004888,16.351404000000002,11.963349000000001,17.819917,16.750892,11.94403
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.492889000000002,12.432361,11.311533,12.2385,12.701808,11.202624,13.101098,13.846351,12.968395,11.415265,16.285719,13.189992000000002,11.427083
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.620393,12.943589,12.882168,13.481054,13.589065,12.951024,13.712801999999998,19.423392,15.241007999999999,11.703448,19.887013,17.015581,11.57115
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.321552,12.062586999999999,12.457813,13.626870000000002,11.955384,11.73762,13.364692999999999,16.381959,13.160457000000001,10.724789,15.480839999999999,14.25467,10.746382
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.946119,12.173135,11.845236,12.414062,11.439788,11.784649,12.213887,14.30159,15.947679,11.767589,13.134716000000001,16.014638,11.849805
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.954162,11.436478999999999,11.733436,13.686725,11.708646,11.75065,14.243670000000002,13.979548000000001,15.028947,12.906034,14.050578,15.047536,12.881578
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.909639,11.33158,12.360510000000001,14.514432000000001,11.987922,11.735997,14.642643,14.353966,15.812585999999998,12.243585000000001,15.188285999999998,15.181474,12.047426
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.711997,11.440932,10.788519,11.012639,12.865791999999999,11.307497999999999,10.766658999999999,15.085614000000001,14.312428,11.112826,17.228410999999998,14.645156,10.927298
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.764703,11.135776,11.203168,12.539330999999999,11.344561,11.347907000000001,13.910256,15.574475,14.706843,10.817632000000001,30.416758,15.257451999999999,10.813922
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.203105,7.61182,8.034039,8.37841,7.450019999999999,8.054444,8.410578999999998,10.021222,9.645755,6.745467999999999,9.60137,19.600419,6.734789999999999
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.7291789999999985,7.028475,6.353045,7.335464,7.260294,6.3645,7.341014,7.752694,7.373102,7.015484,7.828550999999999,7.3891729999999995,6.980366
../Dataset/ReducedLP/scpnrf2_reduced.lp,12.711297,7.849810000000001,8.430926,8.442186999999999,7.607532000000001,8.423525999999999,8.445219,9.549355,8.796142,8.861302,9.264978999999999,8.812778,8.855834
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.819089999999999,6.646969,6.478681,6.884981,6.59478,6.5096050000000005,6.882511,7.620077,6.905608999999999,6.706803999999999,7.395053,6.870448,6.7074940000000005
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.0551210000000015,7.000210000000001,7.135783999999999,7.429391000000001,6.979647999999999,7.131616999999999,7.412717999999999,7.688664999999999,8.496333,8.655694,7.7179660000000005,8.530125,8.667539
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.661983,7.362322,7.040624,7.927583,7.623372,6.9556059999999995,7.986737,9.044721000000001,8.371522,7.040355,8.055793,8.42943,7.013591
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.273211,7.740218,8.119078,7.14389,7.531889,8.103913,7.136553,8.944801,9.253002,6.7246559999999995,8.285925,9.268429,6.700837
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.446388,8.026744,6.923371,7.688248,7.373587,7.1667369999999995,7.636766000000001,8.15778,8.409199000000001,6.6429979999999995,7.922772999999999,8.367977,6.643413000000001
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.119349,6.5700199999999995,6.223093,7.232352000000001,6.450357,6.203143,6.7664729999999995,7.578164999999999,7.157214,6.392972,7.575593,7.143222,6.403377
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.151145,7.292732000000001,8.230714,7.5091339999999995,7.385458,8.267579,7.492406,6.988384,8.328824000000001,7.6829529999999995,7.564424000000001,8.358248,7.65601
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.2968769999999985,4.430084,10.760415,7.72412,4.062705,10.792621,7.7458279999999995,5.6995309999999995,5.382855,11.190949,5.732133,5.386458999999999,21.564817
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.19636,3.5756,3.560576,3.520113,3.568941,3.560981,3.519363,3.748389,3.736685,3.700443,3.746342,3.7295309999999997,3.69519
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.495189,7.786942999999999,8.390143,5.188021,7.767919999999999,8.365086999999999,5.185098,5.742609,6.201979,7.489800999999999,5.740517,6.193445,7.502896000000001
../Dataset/ReducedLP/scpnrf3_reduced.lp,4.248268,6.334444,4.9662180000000005,8.109878,6.342668,4.965841999999999,8.082247,3.994189,4.738188,9.939302,3.992752,4.733301,9.913518
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.846277,6.9903509999999995,9.448196000000001,6.1315230000000005,7.007555,9.462859,6.134905000000001,11.748998,3.957382,4.592203,11.758547,3.954986,4.587931
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.470921,3.5490699999999995,3.60034,3.544773,3.5408160000000004,3.5936410000000003,3.526261,3.586531,3.678201,3.5248480000000004,3.5900589999999997,3.6888980000000005,3.5138629999999997
../Dataset/ReducedLP/scpnrf3_reduced.lp,8.398074000000001,9.228621,6.965017,6.088372,9.250074,6.968814,6.106706,5.576753,6.063833,5.221181,5.558865,6.076983,5.224056
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.310504,3.474129,3.602678,3.682696,3.465568,3.602963,3.687368,3.899896,3.718872,3.7143010000000003,3.8934839999999995,3.720212,3.708701
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.720284,4.2154620000000005,3.582968,8.502908999999999,4.2089,3.5808690000000003,8.497406,4.431127,8.158736,9.734699,4.4062410000000005,8.121461,9.694488
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.242931,3.427654,3.78272,3.5002410000000004,3.4309220000000002,3.775504,3.492378,3.5508319999999998,3.7327550000000005,3.4629550000000004,3.5611870000000003,3.728457,3.464549
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.577622,26.243558,25.408589000000003,30.74395,25.770913,25.351615,30.717702000000003,24.85839,23.977176999999998,22.802089000000002,24.855161,23.947709,43.947319
../Dataset/ReducedLP/scpnrf4_reduced.lp,29.45325,22.562523000000002,23.282728,25.618351999999998,22.566231,23.408102,25.65914,26.311806,22.556642999999998,24.28804,26.247738000000002,22.534882999999997,24.222721
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.530296,28.297942,26.265413,29.480323,28.411493,26.317428000000003,29.57477,26.548169,24.837676000000002,24.081491,26.624553999999996,24.901426,24.131404
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.182270000000006,21.983556,30.659197,24.790517,21.963539,30.606087,24.865617,33.021011,26.071398000000002,25.632483999999998,33.214928,26.068576999999998,25.460151999999997
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.626109,25.462754999999998,19.355732999999997,23.132960999999998,25.451531,19.302409,23.083534,23.093524,25.690604,23.028766,23.130432,25.710057,23.025941
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.756427,24.089698000000002,18.618128,25.375418,24.011127,18.646797,25.382778,34.530021000000005,23.268362,21.106041,34.621007,23.309704,21.076604
../Dataset/ReducedLP/scpnrf4_reduced.lp,17.607744,26.570646000000004,20.931813000000002,24.657560999999998,26.620973,20.938623,24.639029999999998,27.703126,29.535631,20.602775,27.706864000000003,29.458811999999998,20.607339
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.060165,22.654393,24.193104,46.174772,22.652101000000002,24.100716000000002,46.321509000000006,26.945515000000004,27.091223,31.489440999999996,27.012251000000003,26.962888,31.663819
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.375892,23.045859,28.008251,24.528761,23.147005,27.922693,24.455679999999997,27.535358000000002,28.912312,24.804478,27.655788,28.933393,24.887283
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.530682,25.567953,26.509639,26.174367,25.613422,26.548058,26.166393,27.922703000000002,29.993309999999997,19.390764,27.979652,29.942638,19.422039
../Dataset/ReducedLP/scpnrf5_reduced.lp,24.897322,20.116748,37.215506,21.227364,19.561022,19.281497,21.225638,96.84259300000001,30.007126,18.742163,96.71996999999999,29.850906,18.813648
../Dataset/ReducedLP/scpnrf5_reduced.lp,54.69866500000001,124.05668600000001,17.291914000000002,43.633441,124.11754499999999,17.365582999999997,43.769988,48.801195,97.834559,74.71516899999999,48.795576000000004,97.613169,74.660027
../Dataset/ReducedLP/scpnrf5_reduced.lp,49.531196,23.998066,27.4346,69.500919,23.929485,27.528467,133.940225,32.339838,33.687251,103.338973,32.299236,33.572549,103.299369
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.838882,19.075156,91.753867,102.111489,19.087075,91.553912,102.519712,31.651366999999997,33.471548,86.341309,31.650230999999998,33.401969,86.254112
../Dataset/ReducedLP/scpnrf5_reduced.lp,35.370503,90.300094,26.465348,22.545254,90.199207,26.495489000000003,22.496949,31.694321000000002,25.205676999999998,26.813227,31.541043,25.299618,28.613811
../Dataset/ReducedLP/scpnrf5_reduced.lp,18.352758,18.664863,22.89392,28.941629,18.740412,22.840335,28.905772,115.249858,45.699727,35.22632,115.21879799999999,45.571581,68.014977
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.541801,30.323937,19.415737,21.072117000000002,30.464369,19.409147,21.012403,60.350625,28.007975,38.653511,60.545609999999996,28.109740999999996,38.637544
../Dataset/ReducedLP/scpnrf5_reduced.lp,22.226455,16.883795000000003,88.560224,46.705641,16.885038,88.771304,46.743702,40.436125,28.870419000000002,85.739346,40.274537,28.807366,85.762118
../Dataset/ReducedLP/scpnrf5_reduced.lp,85.403847,19.031254999999998,19.672262,26.554075,19.070918,19.693,26.475103999999998,25.832507999999997,26.988090999999997,18.402212,25.861547,27.053021,18.471408
../Dataset/ReducedLP/scpnrf5_reduced.lp,17.425585,18.809735999999997,36.161206,27.036921999999997,18.870345,36.236449,27.022776,23.737698,34.033189,26.689996,23.709487,34.095044,26.712834
../Dataset/ReducedLP/scpnrg1_reduced.lp,2665.373143,2490.968743,3601.3685200000004,3601.4030420000004,3601.3770670000004,3601.4127909999997,3601.394353,3600.6521020000005,3601.3907560000002,3601.3789020000004,3600.657871,3601.401029,3600.6637520000004
../Dataset/ReducedLP/scpnrg1_reduced.lp,2640.668875,3600.6466100000002,2695.2569359999998,2704.133357,3179.156437,3169.0767730000002,3176.040713,3451.765666,2885.436991,2644.6174149999997,3601.3468780000003,3600.666551,3600.6703340000004
../Dataset/ReducedLP/scpnrg1_reduced.lp,3535.884633,3450.319895,3356.9059450000004,3461.09641,3569.192625,3555.524751,3566.3318619999995,3601.354521,3505.4841590000005,2863.179588,3534.021345,3513.744111,3515.1312270000003
../Dataset/ReducedLP/scpnrg1_reduced.lp,3012.764646,3601.356724,3601.3997689999997,3525.0500030000003,3258.458652,3253.461433,3252.755391,3600.6395939999998,3201.153581,3176.081498,3461.697436,3474.728783,3472.3225490000004
../Dataset/ReducedLP/scpnrg1_reduced.lp,3009.463389,3293.316308,3363.5213630000003,3601.384368,3269.489031,3604.1580380000005,3266.395401,3509.342235,3360.3984920000003,3253.2629239999997,3320.666803,3320.925729,3328.635091
../Dataset/ReducedLP/scpnrg1_reduced.lp,2615.202384,3603.7050590000003,3603.67908,3603.750041,3601.360884,3601.733848,3601.414143,3601.3560759999996,3600.664171,3601.4212020000004,3601.382608,3601.384001,3601.396421
../Dataset/ReducedLP/scpnrg1_reduced.lp,3360.243376,3413.231135,3115.0485289999997,3506.905629,2486.315505,3523.0959700000003,3543.9615759999997,3187.882949,3220.139413,3152.591383,3260.589614,3264.473909,3248.3229890000002
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.754175,2723.49134,3428.5678840000005,3600.6715689999996,3539.239861,2485.486962,2488.538043,3600.641357,3018.526661,3600.670438,3601.369686,3580.046454,3581.898725
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.743166,3601.3447,3600.8366530000003,3601.387154,3601.369356,3601.3780880000004,3600.6672299999996,3600.6469869999996,3600.6677659999996,3601.3824799999998,3604.077975,3599.286597,3581.4064359999998
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.030601,3600.638658,3601.359657,3600.6694399999997,3601.3651670000004,3601.385022,3601.400887,3601.342359,3601.400575,3601.394429,3603.909797,3601.374621,3600.664542
../Dataset/ReducedLP/scpnrg2_reduced.lp,402.161936,2337.4222600000003,3600.541759,1456.6960279999998,450.37477800000005,2858.430221,2859.095609,2891.116319,1775.025667,1204.997397,1092.492498,2111.659472,1094.907396
../Dataset/ReducedLP/scpnrg2_reduced.lp,1685.938766,1304.226717,1255.010016,1616.25991,2055.190734,2058.77907,2057.936611,1116.025485,2001.8106089999999,1070.4831800000002,1156.2641529999999,1152.855904,1158.281105
../Dataset/ReducedLP/scpnrg2_reduced.lp,1772.566796,427.04245599999996,483.571647,437.770208,2861.915931,449.652483,867.143699,972.2116390000001,788.037338,458.89181500000007,431.37791100000004,431.762521,430.82428600000003
../Dataset/ReducedLP/scpnrg2_reduced.lp,1428.5248390000004,1076.3084210000002,993.1599539999999,1137.856356,407.466714,1197.268941,1195.507442,1327.958806,1231.269473,1534.180959,1030.0286429999999,1029.848758,1029.1247939999998
../Dataset/ReducedLP/scpnrg2_reduced.lp,669.567861,421.86455199999995,713.1874339999999,778.5878349999999,1200.213343,405.366562,406.433315,551.807486,554.5636059999999,1167.1393890000002,1077.340956,1075.756993,1078.4763679999999
../Dataset/ReducedLP/scpnrg2_reduced.lp,470.19886900000006,467.41401799999994,902.483776,645.1822559999999,1118.502015,1118.1966730000001,1116.81818,628.576331,582.1714360000001,832.216169,549.527158,550.13185,1059.843941
../Dataset/ReducedLP/scpnrg2_reduced.lp,908.15437,1428.760302,2194.702005,1163.7429539999998,1246.5569560000001,1239.337975,1240.5323130000002,2267.439894,2141.3574710000003,1057.66211,3090.447407,3092.17086,3100.0368829999998
../Dataset/ReducedLP/scpnrg2_reduced.lp,1049.087207,737.373625,1162.534516,460.40522300000003,842.9780089999999,841.306468,841.4897970000001,974.6555710000001,1013.819642,654.792072,436.206524,436.578784,435.56638399999997
../Dataset/ReducedLP/scpnrg2_reduced.lp,1425.28558,676.388475,822.989204,848.8072380000001,1005.71196,1004.446795,1006.4363910000001,1370.740325,1303.348792,1337.246487,1173.518266,1176.675567,1174.217018
../Dataset/ReducedLP/scpnrg2_reduced.lp,2250.333229,1345.3476289999999,2487.300777,2861.9193609999998,3560.807689,3553.7412770000005,3562.171261,3194.407777,2892.782486,1583.841599,1246.909216,1248.1179650000001,1246.655567
