11,CPLEX Default,lunghezza crescente,score reduced costs somma crescente,score reduced costs medio crescente,lunghezza crescente duplicati in cima,score reduced costs somma crescente duplicati in cima,score reduced costs medio crescente duplicati in cima,score reduced costs somma decrescente,score reduced costs medio decrescente,score reduced costs somma decrescente duplicati in cima,score reduced costs medio decrescente duplicati in cima
../Dataset/ReducedLP/scpd4_reduced.lp,0.5604319999999999,0.620579,0.6377619999999999,0.636355,0.616174,0.632499,0.632418,0.636039,0.636404,0.634686,0.6326970000000001
../Dataset/ReducedLP/scpd4_reduced.lp,0.58007,0.6481640000000001,0.679642,0.677461,0.645413,0.670216,0.6648470000000001,0.678649,0.6612899999999999,0.680596,0.674805
../Dataset/ReducedLP/scpd4_reduced.lp,0.62655,0.689915,0.698665,0.6995899999999999,0.662637,0.685589,0.679491,0.699835,0.721337,0.71314,0.712907
../Dataset/ReducedLP/scpnre1_reduced.lp,14.553582999999998,16.797465,16.537867000000002,16.529685,16.12313,16.219498,16.200948,13.933193,14.39778,14.60834,14.554666
../Dataset/ReducedLP/scpnre1_reduced.lp,13.526487,17.188710999999998,16.008696,15.964292000000002,18.52252,18.734711,18.70834,16.261829000000002,17.075534,17.561491,17.548287
../Dataset/ReducedLP/scpnre1_reduced.lp,14.278467000000001,16.542773,13.741528,13.710324,15.741388,15.889614000000002,15.84545,14.630714,19.847723,14.782070999999998,14.768562
../Dataset/ReducedLP/scpnre1_reduced.lp,25.274235,14.317597,30.175387,30.167613,14.797787,14.942301,14.886507,15.75831,17.316654,14.772773,14.723774
../Dataset/ReducedLP/scpnre1_reduced.lp,14.128079999999999,15.549275,15.699088,15.658242,15.560096,15.700572,15.675817000000002,14.030957999999998,15.022981,15.421842000000002,15.430072
../Dataset/ReducedLP/scpnre1_reduced.lp,25.313798000000002,16.131401999999998,16.402699,16.401232999999998,17.363007,17.503903,17.481428,16.564335999999994,15.754796,13.486862,13.443014000000002
../Dataset/ReducedLP/scpnre1_reduced.lp,15.546692000000002,14.083386,14.833457,14.766068,16.670298000000006,32.405788,32.334115000000004,15.390854,16.256565,15.059477,15.002085999999998
../Dataset/ReducedLP/scpnre1_reduced.lp,12.846271,13.837326,15.027612,15.015509,16.118744,16.310506,16.260765,13.640388,15.315498000000002,13.705694,13.625841
../Dataset/ReducedLP/scpnre1_reduced.lp,12.625503,13.82159,14.404526,14.367838,13.931168,14.109823,14.052026,14.197564000000002,14.7575,13.719535,13.665539
../Dataset/ReducedLP/scpnre1_reduced.lp,13.556913,15.54265,13.247346,13.232647,14.800385999999998,14.934961,14.889553,13.534751000000002,16.128255,14.838918,14.774528
../Dataset/ReducedLP/scpnre2_reduced.lp,137.236992,183.109624,204.331343,226.291039,174.560724,253.994356,131.343726,244.626986,225.678611,130.307023,130.742845
../Dataset/ReducedLP/scpnre2_reduced.lp,236.663566,245.549409,55.131228,53.738176,131.58472700000002,81.450643,81.569482,141.007767,225.445387,229.825551,231.010278
../Dataset/ReducedLP/scpnre2_reduced.lp,117.49886599999999,185.559438,112.47118,154.862463,92.06846,91.078863,90.817703,198.165452,219.576541,73.92184499999998,212.400631
../Dataset/ReducedLP/scpnre2_reduced.lp,184.243254,163.83959099999996,123.524304,123.590481,103.694247,103.584303,103.82262,233.274872,161.917912,72.224843,225.062982
../Dataset/ReducedLP/scpnre2_reduced.lp,57.562387,152.890893,106.11229099999998,106.341774,100.795694,107.798081,107.672555,406.93864,214.362596,50.627281,46.910401
../Dataset/ReducedLP/scpnre2_reduced.lp,166.51833100000005,116.922354,52.840775,52.82253299999999,98.67004,53.787185,53.914625,180.527353,271.53493,53.841623,192.179026
../Dataset/ReducedLP/scpnre2_reduced.lp,185.008111,187.219217,205.436396,206.960941,139.99608899999998,272.24455,141.290731,95.769778,236.89772,197.263343,248.231408
../Dataset/ReducedLP/scpnre2_reduced.lp,165.86448700000003,219.942304,115.45829,115.941887,176.680116,47.194931,47.226663,242.916254,156.83017900000004,68.599331,170.214581
../Dataset/ReducedLP/scpnre2_reduced.lp,96.396807,206.10238,125.559657,125.534748,162.370405,198.84319,198.536177,222.910814,253.484679,256.237993,248.75974900000003
../Dataset/ReducedLP/scpnre2_reduced.lp,159.970849,184.02955,221.41458,219.920296,131.60153799999998,131.223039,131.154543,168.828142,227.968463,120.63048700000002,121.833329
../Dataset/ReducedLP/scpnre3_reduced.lp,6.936071000000001,15.20419,15.776682,15.758241,9.948108,10.11189,10.05897,21.206384,35.971977,23.482527,23.43727
../Dataset/ReducedLP/scpnre3_reduced.lp,17.10829,7.0873089999999985,15.924506,15.884624,6.314918,6.459593,6.45032,14.809874,22.966331,7.525919,7.49567
../Dataset/ReducedLP/scpnre3_reduced.lp,15.399602999999999,8.564126,30.977103000000003,30.978558000000003,9.777581,9.931679,9.916737,29.403841,7.211567,11.570257000000002,11.564241
../Dataset/ReducedLP/scpnre3_reduced.lp,5.9451,9.212134,40.351457,20.813837,6.645969,6.803623,6.75205,12.882054,8.711793,7.290189,7.211608999999998
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7816600000000005,15.314901999999998,19.556938,19.534177,9.29244,9.430267,9.392837,8.776616,30.805745,20.422318,20.374913
../Dataset/ReducedLP/scpnre3_reduced.lp,13.037253,6.755603,6.973189,6.955202000000001,19.259298,19.434596,19.353711,30.493555,11.818969,7.005914,6.969671000000001
../Dataset/ReducedLP/scpnre3_reduced.lp,22.868883,17.962167,7.543365,7.507832,6.385701,12.624261,6.504445,7.3076919999999985,7.642295,7.712246,7.661469
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7219570000000015,12.559348,17.051644,17.051607,7.813619,7.984828999999999,7.942100999999999,9.47451,9.922589,19.406681,19.347059
../Dataset/ReducedLP/scpnre3_reduced.lp,7.489484,8.667479,15.773451,15.723629999999998,8.317707,8.462416000000001,8.450108,8.779857000000002,7.82935,6.5178410000000016,6.467519
../Dataset/ReducedLP/scpnre3_reduced.lp,8.200189,9.392549,24.043479,23.993496,6.546696,6.668192,6.650678,9.308625,7.524992,6.65888,6.643617
../Dataset/ReducedLP/scpnre4_reduced.lp,38.84329,30.82297,15.329495,15.303115,42.356643,42.443935,42.398288,43.697831,22.01214,27.201286,27.163011
../Dataset/ReducedLP/scpnre4_reduced.lp,13.119596,14.894882,28.208831,28.148422,16.924035999999994,17.060876999999998,17.032559,63.811959,32.045390000000005,30.040604,29.965141
../Dataset/ReducedLP/scpnre4_reduced.lp,19.567059,29.653954,15.788301,15.777925,15.332277,15.475639,15.476588,14.210623000000002,27.252331,32.785163,32.755946
../Dataset/ReducedLP/scpnre4_reduced.lp,12.467913000000001,31.951833,47.705173,47.650249,13.46663,13.625567000000002,13.586673,18.401606,17.449285,25.615729,25.594465
../Dataset/ReducedLP/scpnre4_reduced.lp,36.129569000000004,43.314583,41.716257,80.726472,43.246361,43.329589,43.202185,18.961236,67.76522299999999,27.953036,27.868569
../Dataset/ReducedLP/scpnre4_reduced.lp,63.41135300000001,24.315639,36.98135900000001,36.968437,31.986684000000004,32.154499,32.134437,73.122514,21.038485,34.692910999999995,34.621202000000004
../Dataset/ReducedLP/scpnre4_reduced.lp,33.054248,32.387399,45.793786,45.865274,18.845697,18.990304,36.596468,30.632742,22.161896,24.190947,24.182977
../Dataset/ReducedLP/scpnre4_reduced.lp,19.523320000000002,28.838364,31.515999,31.497044,13.097955,13.250392000000002,13.234228,23.978264000000006,15.931913,32.756172,32.723786
../Dataset/ReducedLP/scpnre4_reduced.lp,15.138562,29.654026,29.834444,29.876890000000003,23.049141,23.197329,23.157948,38.504699,31.866545,34.40747,34.43121
../Dataset/ReducedLP/scpnre4_reduced.lp,13.518360000000001,28.642695,23.897897,23.872654,44.740648,44.874576,44.897729,34.173935,31.38952,26.665067,26.620692
../Dataset/ReducedLP/scpnre5_reduced.lp,5.036258,4.947494,5.046444,5.037744,4.7109760000000005,4.866646,4.835489,4.997271,6.6106479999999985,5.032127,5.007543
../Dataset/ReducedLP/scpnre5_reduced.lp,4.703101,5.467062,4.861358,4.818079,4.703018,4.851921,4.826829,4.894633,5.7737440000000015,4.675656,4.6408239999999985
../Dataset/ReducedLP/scpnre5_reduced.lp,5.238919999999999,5.600059,5.282575,5.2426,5.067101,5.184138,5.1539160000000015,5.195598,5.5583480000000005,5.156849,5.130006
../Dataset/ReducedLP/scpnre5_reduced.lp,4.651795,4.869062,9.907445,5.107784,4.631949,4.775436,4.739395,4.89635,5.843603,4.808216000000002,4.779355000000002
../Dataset/ReducedLP/scpnre5_reduced.lp,4.6438190000000015,4.81195,5.291693,5.262504,5.067868,5.214229,5.1872440000000015,5.0948400000000005,5.466828,4.898338,4.873328
../Dataset/ReducedLP/scpnre5_reduced.lp,8.652246,4.84663,4.766831,4.749549,4.6706910000000015,4.828073000000002,4.788781,4.626309,5.374161,4.718234,4.695094
../Dataset/ReducedLP/scpnre5_reduced.lp,4.454948,4.704124,4.688752,4.664215,4.718165,4.861209,4.819721,5.117114,5.393212,4.739175,4.707221
../Dataset/ReducedLP/scpnre5_reduced.lp,4.901354,5.005718,5.368021,5.341164,5.144693,5.288828,5.265066,5.185409,5.875531,4.915956,4.887354
../Dataset/ReducedLP/scpnre5_reduced.lp,4.558058,4.927293,5.16553,5.152158,4.9997989999999985,5.152196,5.120832,5.234437000000002,5.555184,5.279921,5.241779
../Dataset/ReducedLP/scpnre5_reduced.lp,4.54366,5.267487,5.404753,5.408515,5.050578,5.184571,5.162246,5.049381,6.0574910000000015,5.19671,5.148209
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.946119,12.173135,13.298247,12.104981,11.439788,13.494822,23.349274,14.879782999999998,10.433031,14.865164000000002,10.432495
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.745329,14.685795,12.911562,10.893493,11.682978,13.115396,11.638406,13.119001999999998,14.174192,12.922947,13.775101
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.954162,11.436479,12.727971,14.114562,11.708646,12.69445,13.702865,14.703084,10.937612,14.62409,10.771206
