11,CPLEX Default,lunghezza crescente,score reduced costs somma crescente,score reduced costs medio crescente,lunghezza crescente duplicati in cima,score reduced costs somma crescente duplicati in cima,score reduced costs medio crescente duplicati in cima,score reduced costs somma decrescente,score reduced costs medio decrescente,score reduced costs somma decrescente duplicati in cima,score reduced costs medio decrescente duplicati in cima
../Dataset/ReducedLP/scpd4_reduced.lp,0.765203,0.764455,0.864332,0.8690030000000001,0.801441,0.8847799999999999,0.8671200000000001,0.749757,0.8458979999999999,0.708118,0.711733
../Dataset/ReducedLP/scpd4_reduced.lp,0.5604319999999999,0.620287,0.648601,0.643137,0.6349640000000001,0.650654,0.648504,0.631572,0.6368149999999999,0.637017,0.636972
../Dataset/ReducedLP/scpd4_reduced.lp,0.58007,0.653025,0.669702,0.669816,0.6534220000000001,0.672299,0.6716479999999999,0.651583,0.640717,0.6726270000000001,0.682126
../Dataset/ReducedLP/scpd4_reduced.lp,0.62655,0.672243,0.681098,0.68298,0.671922,0.688542,0.713672,0.692855,0.6950430000000001,0.679686,0.6796479999999999
../Dataset/ReducedLP/scpnre1_reduced.lp,14.553582999999998,15.966683999999999,19.800701,19.744212,18.445246,18.60255,18.545801,14.513677,16.075141000000002,19.340049,19.359962
../Dataset/ReducedLP/scpnre1_reduced.lp,13.526487,15.927875,18.511879,18.494047,18.014070999999994,18.191371,18.150091,17.365692000000006,16.139497,17.248097,17.2638
../Dataset/ReducedLP/scpnre1_reduced.lp,14.278467000000001,16.700506,19.53578,19.559047,16.155737,16.340289000000002,16.345069,15.804714,16.305183,15.203244,15.141617000000002
../Dataset/ReducedLP/scpnre1_reduced.lp,25.274235,13.824910999999998,17.279697,17.264011,21.496717,21.645606,21.624883,19.318998,15.73349,14.653376000000002,14.653085999999998
../Dataset/ReducedLP/scpnre1_reduced.lp,14.128079999999999,17.469622,18.136092,18.15424,17.385308,17.495469,17.498322,17.690293,14.622165,15.467709,15.410057
../Dataset/ReducedLP/scpnre1_reduced.lp,25.313798000000002,16.590861999999998,18.859645,18.815999,18.67202,18.816757,18.800982,16.065473,14.840209,15.754353,15.684809
../Dataset/ReducedLP/scpnre1_reduced.lp,15.546692000000002,14.471845000000002,17.046853,17.000447,15.985307999999998,16.098742,16.071029,16.625423,17.41329,17.154507000000002,17.139588
../Dataset/ReducedLP/scpnre1_reduced.lp,12.846271,14.698603,15.416629,15.384911,14.769014000000002,14.95127,14.907988,16.068671,15.939174,13.713345,13.686163
../Dataset/ReducedLP/scpnre1_reduced.lp,12.625503,14.593715,16.285539,16.251116,15.869054,15.958357,15.963689000000002,16.296125,15.568799,16.107658999999998,16.104999
../Dataset/ReducedLP/scpnre1_reduced.lp,13.556913,14.338006,17.030626,17.006393,17.653907999999994,17.8026,17.783492000000006,15.687279,15.074515,14.946867,14.960376
../Dataset/ReducedLP/scpnre2_reduced.lp,137.236992,193.67392900000002,230.488234,230.700487,278.680486,278.001507,277.57403,201.463159,76.932621,211.977341,211.520814
../Dataset/ReducedLP/scpnre2_reduced.lp,236.663566,187.683907,314.066677,313.899397,146.10479899999999,146.327376,146.215116,169.575616,226.400906,114.891748,114.700195
../Dataset/ReducedLP/scpnre2_reduced.lp,117.49886599999999,238.661384,390.796425,391.318803,77.230198,77.389093,77.386188,183.644214,89.280973,227.154323,226.915438
../Dataset/ReducedLP/scpnre2_reduced.lp,184.243254,239.14701499999998,133.037757,132.814448,251.682157,250.908573,250.413369,88.52861800000002,281.02974,225.595665,226.374214
../Dataset/ReducedLP/scpnre2_reduced.lp,57.562387,235.371242,174.53618799999995,174.169597,54.448964000000004,54.552745,54.497174,200.880942,81.589516,163.701393,128.496484
../Dataset/ReducedLP/scpnre2_reduced.lp,166.51833100000005,128.99076599999998,267.342994,266.988559,107.733703,107.885087,107.642922,256.230083,257.857469,198.706797,198.901212
../Dataset/ReducedLP/scpnre2_reduced.lp,185.008111,259.3466,200.763213,200.736427,279.171331,275.861797,276.121369,207.653413,168.14776,274.711322,274.409912
../Dataset/ReducedLP/scpnre2_reduced.lp,165.86448700000003,106.78297099999999,248.740579,248.699994,138.933823,138.80401899999998,138.78933500000002,104.643661,165.58643999999995,231.490823,231.342811
../Dataset/ReducedLP/scpnre2_reduced.lp,96.396807,209.014514,350.651662,350.617353,212.75425099999998,211.959921,211.986801,141.443484,136.018948,227.190049,227.552514
../Dataset/ReducedLP/scpnre2_reduced.lp,159.970849,234.55375099999998,235.886607,236.079672,210.70246600000002,210.157614,210.275215,211.1958,134.193694,145.459326,145.313563
../Dataset/ReducedLP/scpnre3_reduced.lp,6.936071000000001,22.482648,19.098272,19.106053,25.650223999999998,25.780069,26.390301,14.56221,13.403867000000002,10.533026,10.523465
../Dataset/ReducedLP/scpnre3_reduced.lp,17.10829,17.330181,16.69014,16.652348,11.793841,11.934338,11.901235,7.457397999999999,19.948573,13.590421,13.529939
../Dataset/ReducedLP/scpnre3_reduced.lp,15.399602999999999,31.646645,10.271045,10.218063,10.301347999999999,10.441803,10.412144,15.174688,19.679682,8.971715,8.942602
../Dataset/ReducedLP/scpnre3_reduced.lp,5.9451,18.115475,8.240946000000001,8.2078,8.30078,8.462792,8.3995,20.339055,12.177366,11.717685,11.757426
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7816600000000005,23.416562,36.521281,36.459235,19.856397,20.007464,19.983005,22.126516,28.812223,18.248725,18.20028
../Dataset/ReducedLP/scpnre3_reduced.lp,13.037253,7.29719,31.363133,31.330448,30.490181,30.655333,30.599833,8.60058,8.790444,16.767210000000002,16.716501
../Dataset/ReducedLP/scpnre3_reduced.lp,22.868883,8.562234,13.877537,13.873932,35.172093,35.38898,35.307532,17.049418,11.85017,20.181767,20.130354
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7219570000000015,24.568281,14.671131,14.618988,22.191371,22.273261,22.249446,32.74878,22.965268,32.204368,32.158947999999995
../Dataset/ReducedLP/scpnre3_reduced.lp,7.489484,7.197450999999999,36.214758,36.134628,6.977382,7.104853,7.077829,12.76248,22.19237,15.686006,15.615314
../Dataset/ReducedLP/scpnre3_reduced.lp,8.200189,7.093613,7.497078,7.444597999999999,8.544621000000001,8.693853,8.656784,9.843502,26.687439,13.370996,13.310052
../Dataset/ReducedLP/scpnre4_reduced.lp,38.84329,30.601117,29.739303000000003,29.742276,24.021258,24.13522,24.077633,28.7045,34.879525,14.611643,14.601229
../Dataset/ReducedLP/scpnre4_reduced.lp,13.119596,29.029258000000002,38.831353,38.858695,32.439578999999995,32.672958,32.578029,19.949425,43.250879,14.987396,14.934784
../Dataset/ReducedLP/scpnre4_reduced.lp,19.567059,30.62352700000001,19.528275,19.547855,30.820320000000002,30.952137,30.9015,25.833063,27.524012,48.497647,48.517347
../Dataset/ReducedLP/scpnre4_reduced.lp,12.467913000000001,23.580038000000002,18.560418,18.51327,28.498083,28.677719,28.668622,21.043609,25.768534,18.652473,18.642235
../Dataset/ReducedLP/scpnre4_reduced.lp,36.129569000000004,45.021538,51.189797,51.022291,27.801384999999996,27.929013,27.916653000000004,23.898419,52.706264,29.957416,29.956552
../Dataset/ReducedLP/scpnre4_reduced.lp,63.41135300000001,17.581976,41.771017,41.688166,36.022771,36.201359,36.120573,33.249176,35.501638,26.974253000000004,26.875135
../Dataset/ReducedLP/scpnre4_reduced.lp,33.054248,23.730874,29.245248,29.177177,32.936895,33.114581,32.964193,27.126991,24.360724,24.587563,24.594503
../Dataset/ReducedLP/scpnre4_reduced.lp,19.523320000000002,17.741423,15.929163,15.906289,31.588328999999998,31.717012,31.654617,15.064493,27.998435,31.037686,30.99863
../Dataset/ReducedLP/scpnre4_reduced.lp,15.138562,30.624201,45.907255,46.00942,45.010568,45.073143,45.154249,18.731137,25.772496,29.366428000000006,29.365078000000004
../Dataset/ReducedLP/scpnre4_reduced.lp,13.518360000000001,21.602909,26.78449,26.731245,28.198311,28.37326,28.298938,44.749096,27.264426,14.947666,14.897466
../Dataset/ReducedLP/scpnre5_reduced.lp,5.036258,5.304616,5.349572,5.30571,5.021298000000002,5.1662370000000015,5.128358,5.348114,5.43805,5.496779,5.467669
../Dataset/ReducedLP/scpnre5_reduced.lp,4.703101,4.794613,5.788317,5.722981,4.665132,4.83741,4.780752,4.908322,6.349403,4.805659,4.775468
../Dataset/ReducedLP/scpnre5_reduced.lp,5.238919999999999,5.2469980000000005,6.009454,5.982607,4.870284,4.990689,4.951142,5.305855,5.727167,5.418444999999998,5.382869
../Dataset/ReducedLP/scpnre5_reduced.lp,4.651795,4.953315,5.2822580000000015,5.244627,4.731554,4.87541,4.860291,5.081859,5.954029,4.785732,4.7481019999999985
../Dataset/ReducedLP/scpnre5_reduced.lp,4.6438190000000015,4.83381,5.735403,5.699161,4.8196900000000005,4.967587,4.960129,5.297775,5.2801300000000015,5.238645,5.200115
../Dataset/ReducedLP/scpnre5_reduced.lp,8.652246,4.7628580000000005,5.211231,5.15285,4.54401,4.700749,4.67845,5.122057,5.1901,4.942792,4.895077
../Dataset/ReducedLP/scpnre5_reduced.lp,4.454948,4.83484,5.446426,5.417824,4.587151,4.7613660000000015,4.743896,5.006143,5.509371,4.8044720000000005,4.7359550000000015
../Dataset/ReducedLP/scpnre5_reduced.lp,4.901354,5.251776,5.490712,5.47208,5.04326,5.174304,5.172772,5.173113,5.893408,5.272814,5.235030999999998
../Dataset/ReducedLP/scpnre5_reduced.lp,4.558058,4.772321,5.5694599999999985,5.526894,5.449848,5.564866,5.532556,5.073015,5.61782,5.3606669999999985,5.321674
../Dataset/ReducedLP/scpnre5_reduced.lp,4.54366,5.144783,5.753731,5.7090830000000015,5.3959699999999975,5.5177190000000005,5.512419,5.0634169999999985,6.314469,4.882828,4.8830160000000005
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.946119,11.806589,13.00316,13.908115,11.950025,13.13745,14.171037,13.664345,10.035109,13.666291,11.130101
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.745329,13.290238,12.356424,13.803007999999998,13.232216000000001,13.196255,13.95793,16.027552,11.921747,15.714238,11.938203
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.954162,11.708753,14.197944,13.118642,11.739986,12.556466,13.82791,17.941979,11.739784,16.082026000000006,11.446332
